corp_code,recddate,filename'
557691,2023-05-05 00:00:00.000,05052023_BSE ANN_Merger_Aditya Birla Fashion.pdf'
100911,2023-03-31 00:00:00.000,31032023_BSE ANN_Merger_Exide Inds.pdf'
556135,2023-04-05 00:00:00.000,05042023_BSE ANN_Buy Back_Godawari Power & Ispat.pdf'
555938,2023-04-25 00:00:00.000,25042023_BSE ANN_others_Indraprastha Gas.pdf'
556940,2023-05-10 00:00:00.000,10052023_BSE ANN_Capital Raising_QIP_Jupiter Wagons Ltd.pdf'
557271,2023-03-29 00:00:00.000,29032023_BSE ANN_Capital Raising_QIP_RHI Magnesita India.pdf'
105540,2023-04-28 00:00:00.000,28042023_BSE ANN_Buy Back_Welspun India.pdf'
105589,2023-06-05 00:00:00.000,05062023_BSE ANN_Buy Back_Wipro.pdf'
556418,2022-07-11 00:00:00.000,11072022_BSE ANN_Buy Back_Bajaj Auto.pdf'
101451,2023-07-19 00:00:00.000,19072023_BSE ANN_Capital Raising_QIP_Federal Bank.pdf'
596238,2023-09-21 00:00:00.000,21092023_BSE ANN_Open Offer_Glenmark Life Science.pdf'
101900,2023-08-28 00:00:00.000,28082023_BSE ANN_Capital Raising_QIP_HFCL Ltd.pdf'
560941,2023-10-18 00:00:00.000,18102023_BSE ANN_OFS_Housing & Urban Develop.pdf'
559787,2023-10-06 00:00:00.000,06102023_BSE ANN_Capital Raising_QIP_IDFC First Bank.pdf'
561363,2023-08-24 00:00:00.000,24082023_BSE ANN_Buy Back_IndiaMart Intermesh.pdf'
556217,2023-12-12 00:00:00.000,12122023_BSE ANN_Capital Raising_QIP_Indian Bank.pdf'
596153,2022-09-01 00:00:00.000,01092022_BSE ANN_Buy Back_Route Mobile.pdf'
561254,2023-12-07 00:00:00.000,07122023_BSE ANN_OFS_IRCON Intl.pdf'
109547,2023-12-11 00:00:00.000,11122023_BSE ANN_Capital Raising_QIP_J&K Bank.pdf'
102401,2023-12-19 00:00:00.000,19122023_BSE ANN_Capital Raising_JK Tyre & Inds.pdf'
556940,2023-11-29 00:00:00.000,29112023_BSE ANN_Capital Raising_QIP_Jupiter Wagons.pdf'
596443,2023-12-18 00:00:00.000,18122023_BSE ANN_Capital Raising_QIP_Kaynes Technology India.pdf'
561304,2023-12-18 00:00:00.000,18122023_BSE ANN_Capital Raising_QIP_KPI Green Energy.pdf'
560778,2023-11-30 00:00:00.000,30112023_BSE ANN_Merger_L&T Technology.pdf'
102738,2023-08-28 00:00:00.000,28082023_BSE ANN_Buy Back_Larsen & Toubro.pdf'
596300,2023-07-19 00:00:00.000,19072023_BSE ANN_Demerger_Metro Brands.pdf'
103381,2023-08-01 00:00:00.000,01082023_BSE ANN_Buy Back_Pirama Enterprises.pdf'
561336,2023-08-17 00:00:00.000,17082023_BSE ANN_Merger_Polycab India.pdf'
555954,2023-11-08 00:00:00.000,08112023_BSE ANN_Capital Raising_QIP_Ramkrishna Forgings.pdf'
596153,2023-07-18 00:00:00.000,18072023_BSE ANN_Open Offer_Route Mobile.pdf'
101984,2023-11-29 00:00:00.000,29112023_BSE ANN_Merger_Sanofi India.pdf'
560862,2023-09-20 00:00:00.000,20092023_BSE ANN_Capital Raising_Sheela Foam Ltd.pdf'
596222,2024-01-02 00:00:00.000,02012024_BSE ANN_Capital Raising_QIP_Shyam Metalics & Energy.pdf'
561371,2023-12-11 00:00:00.000,11122023_BSE ANN_Capital Raising_QIP_Sterling & Wilson Renew.pdf'
596082,2023-10-11 00:00:00.000,11102023_BSE ANN_Open Offer_Suven Pharmaceuticals.pdf'
556058,2023-08-09 00:00:00.000,09082023_BSE ANN_Capital Raising_QIP_Suzlon Energy.pdf'
555961,2023-10-11 00:00:00.000,11102023_BSE ANN_Buy Back_Tata Consultancy Services.pdf'
560994,2023-06-26 00:00:00.000,26062023_BSE ANN_Capital Raising_QIP_Aditya Birla Capital.pdf'
596364,2023-06-19 00:00:00.000,19062023_BSE ANN_Capital Raising_QIP_Aether Inds.pdf'
555944,2023-06-01 00:00:00.000,01062023_BSE ANN_Capital Raising_QIP_Bank of Maharashtra.pdf'
556956,2023-06-01 00:00:00.000,01062023_BSE ANN_OFS_Coal india.pdf'
556684,2023-05-30 00:00:00.000,30052023_BSE ANN_Acquisition_Godrej Prop.pdf'
596152,2023-07-11 00:00:00.000,11072023_BSE ANN_Capital Raising_QIP_Happiest Minds Tech.pdf'
102902,2023-01-16 00:00:00.000,16012023_BSE ANN_Merger_M&M.pdf'
102902,2022-07-28 00:00:00.000,28072022_BSE ANN_Merger_Mahindra & Mahindra.pdf'
556782,2023-09-20 00:00:00.000,20092023_BSE ANN_OFS_SJVN Ltd.pdf'
557037,2023-11-21 00:00:00.000,21112023_BSE ANN_Capital Raising_Texmaco Rail & Engg.pdf'
556406,2023-12-07 00:00:00.000,07122023_BSE ANN_Capital Raising_QIP_Titagarh Rail Systems.pdf'
555895,2023-08-21 00:00:00.000,21082023_BSE ANN_Capital Raising_QIP_Union Bank of India.pdf'
105628,2023-08-10 00:00:00.000,10082023_BSE ANN_Merger_Zee Enter.pdf'
109580,2024-03-20 00:00:00.000,20032024_BSE ANN_Capital Raising_QIP_Wockhardt.pdf'
111122,2024-02-12 00:00:00.000,12022024_BSE ANN_Buy Back_Zydus Lifescience.pdf'
101399,2024-08-22 00:00:00.000,22082024_BSE ANN_Merger_Escorts Kubota.pdf'
556135,2024-06-19 00:00:00.000,19062024_BSE ANN_Buy Back_Godawari Power & Ispat.pdf'
556105,2024-08-30 00:00:00.000,30082024_BSE ANN_Demerger_Guj State Petronet.pdf'
559730,2024-08-30 00:00:00.000,30082024_BSE ANN_Demerger_Gujarat Gas.pdf'
101721,2023-11-23 00:00:00.000,23112023_BSE ANN_Capital Raising_QIP_APAR Inds Ltd.pdf'
100402,2023-11-09 00:00:00.000,09112023_BSE ANN_Buy Back_Atul Ltd.pdf'
106553,2023-11-06 00:00:00.000,06112023_BSE ANN_Capital Raising_QIP_Bajaj Finance.pdf'
109287,2023-12-05 00:00:00.000,05122023_BSE ANN_Capital Raising_QIP_Bank of India.pdf'
100700,2023-09-18 00:00:00.000,18092023_BSE ANN_Capital Raising_QIP_Blue Star.pdf'
100915,2023-09-28 00:00:00.000,28092023_BSE ANN_Capital Raising_QIP_Cholamandalam Investment & Fin.pdf'
556156,2014-05-13 00:00:00.000,Mahindra_CIE_Automotive_Ltd_merger 130514.pdf'
100739,2006-01-31 00:00:00.000,BPCL_31-01-2006_Notice for increase in borrowings.pdf'
101984,2014-05-20 00:00:00.000,Sanofi_India_Ltd_AGM 200514.pdf'
104025,2014-05-20 00:00:00.000,Raymond_Ltd1_AGM 200514.pdf'
105024,2014-05-20 00:00:00.000,Tata_Global_Beverages_Ltd_Acquisition 200514.pdf'
556213,2014-05-21 00:00:00.000,Power_Finance_Corporation_Ltd_loan 210514.pdf'
101442,2014-05-21 00:00:00.000,FAG_Bearings_India_Ltd_AGM 210514.pdf'
556991,2014-05-21 00:00:00.000,Punjab_&_Sind_Bank_AGM 210514.pdf'
556156,2014-05-21 00:00:00.000,Mahindra_CIE_Automotive_Ltd_merger 210514.pdf'
104590,2014-05-21 00:00:00.000,SKF_India_Ltd_AGM 210514.pdf'
101942,2016-04-01 00:00:00.000,01042016_BSE ANN_Others_Hind Unilever.pdf'
109449,2016-03-10 00:00:00.000,10032016_BSE ANN_Directors_ICICI Bank.pdf'
102902,2016-04-04 00:00:00.000,04042016_BSE ANN_Operational_Mahindra & Mahindra.pdf'
102902,2016-04-05 00:00:00.000,05042016_BSE ANN_Operational_Mahindra & Mahindra.pdf'
557227,2016-04-04 00:00:00.000,04042016_BSE ANN_Acquisition_Minda Corporation.pdf'
100538,2017-04-07 00:00:00.000,07042017_BSE ANN_Others_BEL.pdf'
557694,2017-04-07 00:00:00.000,07042017_BSE ANN_LOAN_Indiabulls Housing Finance.pdf'
102652,2017-04-04 00:00:00.000,04042017_BSE ANN_Capital Raising_Kotak Mahindra bank.pdf'
102738,2017-04-07 00:00:00.000,07042017_BSE ANN_Directors_Larsen & Toubro.pdf'
102980,2017-04-07 00:00:00.000,07042017_BSE ANN_Operational_Maruti Suzuki.pdf'
103415,2017-04-07 00:00:00.000,07042017_BSE ANN_Operational_NMDC Limited.pdf'
556209,2017-04-10 00:00:00.000,10042017_BSE ANN_Others_Redington India.pdf'
105048,2017-04-10 00:00:00.000,10042017_BSE ANN_Operational_Tata Motors.pdf'
105628,2017-03-31 00:00:00.000,31032017_BSE ANN_Others_Zee Entertainment.pdf'
106553,2017-03-25 00:00:00.000,25032017_BSE ANN_LOAN_Bajaj Finance.pdf'
102902,2017-04-03 00:00:00.000,03042017_BSE ANN_Operational_Mahindra & Mahindra.pdf'
102902,2017-04-05 00:00:00.000,05042017_BSE ANN_Operational_Mahindra & Mahindra.pdf'
555960,2017-04-03 00:00:00.000,03042017_BSE ANN_Capital raising_Minda Industries.pdf'
100746,2017-03-31 00:00:00.000,31032017_BSE ANN_Buy back_Mphasis.pdf'
557307,2017-04-03 00:00:00.000,03042017_BSE ANN_Acquisition_NBCC (INDIA).pdf'
556615,2017-04-05 00:00:00.000,05042017_BSE ANN_Buy Back_NHPC Ltd.pdf'
556458,2015-01-30 00:00:00.000,Tata_Motors_Ltd DVR - Rights_290115.pdf'
100565,2017-04-14 00:00:00.000,14042017_BSE ANN_Merger_Berger Paints.pdf'
100595,2017-04-14 00:00:00.000,14042017_BSE ANN_Others_Bharat Forge.pdf'
555876,2017-04-10 00:00:00.000,10042017_BSE ANN_LOAN_Bharti Airtel.pdf'
556066,2017-04-12 00:00:00.000,12042017_BSE ANN_PREF_Central bank of India.pdf'
100926,2017-04-12 00:00:00.000,12042017_BSE ANN_Acquisition_Cipla.pdf'
106501,2017-04-13 00:00:00.000,13042017_BSE ANN_Bonus_Container Corp.pdf'
101381,2017-04-12 00:00:00.000,12042017_BSE ANN_Directors_Engineers India.pdf'
101691,2017-04-14 00:00:00.000,14042017_BSE ANN_Others_Grasim Ind.pdf'
101967,2017-04-11 00:00:00.000,11042017_BSE ANN_Operational_HIND ZINC.pdf'
102123,2017-04-17 00:00:00.000,17042017_BSE ANN_LOAN_Indian Hotels.pdf'
109560,2017-03-31 00:00:00.000,31032017_BSE ANN_Capital Raising_Jindal Steel.pdf'
107402,2017-04-12 00:00:00.000,12042017_BSE ANN_LOAN_JSW Steel.pdf'
556398,2017-04-11 00:00:00.000,11042017_BSE ANN_Others_Rural Electrification.PDF'
556058,2017-04-17 00:00:00.000,17042017_BSE ANN_Operational_Suzlon Energy.pdf'
105019,2017-04-11 00:00:00.000,11042017_BSE ANN_Others_Tata Power.pdf'
104341,2017-04-11 00:00:00.000,11042017_BSE ANN_Operational_Vedanta.pdf'
104341,2017-04-12 00:00:00.000,12042017_BSE ANN_Merger_Vedanta Ltd.pdf'
100856,2002-03-09 00:00:00.000,Century Textile-09-03-2002_Dispose off its assets.pdf'
101925,2016-10-06 00:00:00.000,06102016_BSE ANN_Operational_Hind Copper.pdf'
556223,2016-10-06 00:00:00.000,06102016_BSE ANN_Operational_Idea Cell.pdf'
106553,2016-10-21 00:00:00.000,21102016_BSE ANN_LOAN_Bajaj Finance.pdf'
556271,2016-10-21 00:00:00.000,21102016_BSE ANN_Capital Raising_DLF LTD.pdf'
556154,2016-10-21 00:00:00.000,21102016_BSE ANN_LOAN_GMR Infrastr.pdf'
102209,2016-10-21 00:00:00.000,21102016_BSE ANN_Directors_Infosys.pdf'
556683,2016-10-24 00:00:00.000,24102016_BSE ANN_Operational_JSW Energy.pdf'
557272,2016-10-24 00:00:00.000,24102016_BSE ANN_Others_Multi Commodity.pdf'
104856,2016-10-21 00:00:00.000,21102016_BSE ANN_Buy back_Sun Pharmaceutical.pdf'
104856,2016-10-21 00:00:00.000,21102016_BSE ANN_Others_Sun pharma.pdf'
102893,2016-09-24 00:00:00.000,24092016_BSE ANN_Buy back_Vardhman Textile.pdf'
102209,2016-10-14 00:00:00.000,14102016_BSE ANN_Directors_Infosys.pdf'
556156,2016-10-13 00:00:00.000,13102016_BSE ANN_Pref_Mahindra CIE.pdf'
100031,2016-10-10 00:00:00.000,10102016_BSE ANN_Operational_ACC.pdf'
100461,2016-10-10 00:00:00.000,10102016_BSE ANN_Operational_Bajaj Electricals.pdf'
100628,2016-10-10 00:00:00.000,10102016_BSE ANN_Operational_BHEL.pdf'
100818,2016-10-10 00:00:00.000,10102016_BSE ANN_Others_Castrol.pdf'
107887,2016-10-10 00:00:00.000,10102016_BSE ANN_Operational_GAIL.pdf'
101967,2016-10-10 00:00:00.000,10102016_BSE ANN_Operational_Hind Zinc.pdf'
556028,2015-08-04 00:00:00.000,04082015_BSE ANN_Demerger_IDFC LTD.pdf'
102902,2015-08-04 00:00:00.000,04082015_BSE ANN_Operational_Mahindra & Mahindra.pdf'
559730,2016-06-04 00:00:00.000,04062016_BSE ANN_Operational_Gujarat GAS.pdf'
559730,2016-06-13 00:00:00.000,13062016_BSE ANN_Operational_Gujarat GAS.pdf'
559730,2015-12-28 00:00:00.000,28122015_BSE ANN_AGM_Gujarat GAS.pdf'
557694,2016-06-15 00:00:00.000,15062016_BSE ANN_LOAN_Indiabulls housing.pdf'
102613,2016-01-08 00:00:00.000,08012016_BSE ANN_MERGER_KIRLOSKAR BROTHERS.pdf'
556956,2015-01-28 00:00:00.000,Coal_India_Ltd offer for sale 280115.pdf'
107402,2015-08-11 00:00:00.000,11082015_BSE ANN_Operational_JSW Steel.pdf'
100565,2017-03-27 00:00:00.000,27032017_BSE ANN_Operational_Berger Paints.pdf'
100595,2017-03-24 00:00:00.000,24032017_BSE ANN_Others_Bharat Forge.pdf'
101331,2017-03-27 00:00:00.000,27032017_BSE ANN_Others_Elecon Engg.pdf'
556252,2017-03-12 00:00:00.000,12032017_BSE ANN_Demerger_Fortis Healthcare.pdf'
105048,2016-04-01 00:00:00.000,01042016_BSE ANN_OPERATIONAL_Tata Motor March 2016 Sales.pdf'
105215,2016-04-01 00:00:00.000,01042016_BSE ANN_Operational_TVS Motor March Sales.pdf'
100628,2016-04-07 00:00:00.000,07042016_BSE ANN_Operational_BHEL.pdf'
100739,2016-04-11 00:00:00.000,11042016_BSE ANN_Investment_BPCL.pdf'
101314,2016-04-11 00:00:00.000,11042016_BSE ANN_Operational_EID PARRY.pdf'
101967,2016-04-11 00:00:00.000,11042016_BSE ANN_Operational_HIND ZINC.pdf'
557307,2016-04-07 00:00:00.000,07042016_BSE ANN_Operational_National Build.pdf'
103415,2016-04-07 00:00:00.000,07042016_BSE ANN_Operational_NMDC.pdf'
556745,2016-04-07 00:00:00.000,07042016_BSE ANN_Acqui_Persistent Sys.pdf'
105048,2016-04-11 00:00:00.000,11042016_BSE ANN_Operational_Tata motors.pdf'
105019,2016-04-08 00:00:00.000,08042016_BSE ANN_Others_Tata Powers.pdf'
105114,2016-04-08 00:00:00.000,08042016_BSE ANN_Operational_Tata steel.pdf'
105114,2016-04-11 00:00:00.000,11042016_BSE ANN_Operational_Tata Steel.pdf'
555600,2016-04-11 00:00:00.000,11042016_BSE ANN_Operational_Tata teleservices.pdf'
104341,2016-04-11 00:00:00.000,11042016_BSE ANN_Operational_Vedanta.pdf'
557691,2016-04-20 00:00:00.000,20042016_BSE ANN_Merger_Aditya Birla Fashion.pdf'
106553,2016-04-19 00:00:00.000,19042016_BSE ANN_LOAN_Bajaj Finance.pdf'
105114,2016-04-18 00:00:00.000,18042016_BSE ANN_Directors_Tata Steel.pdf'
102209,2017-02-23 00:00:00.000,23022017_BSE ANN_Directors_Infosys Ltd.pdf'
555934,2017-02-23 00:00:00.000,23022017_BSE ANN_Warrants_Jindal Stainless.pdf'
104505,2017-02-27 00:00:00.000,27022017_BSE ANN_LOAN_Shriram Transport Finance.pdf'
104764,2017-02-23 00:00:00.000,23022017_BSE ANN_Merger_State Bank Of India.pdf'
556175,2017-02-24 00:00:00.000,24022017_BSE ANN_LOAN_Torrent Power.pdf'
556613,2017-01-30 00:00:00.000,30012017_BSE ANN_Capital raising_Adani Power.pdf'
555773,2017-01-24 00:00:00.000,24012017_BSE ANN_Others_Ajanta Pharma.pdf'
100699,2016-12-15 00:00:00.000,15122016_BSE ANN_Directors Appoint_Blue dart Express.pdf'
100739,2017-01-16 00:00:00.000,16012017_BSE ANN_Merger_BPCL.pdf'
107887,2017-01-27 00:00:00.000,27012017_BSE ANN_Bonus_GAIL.pdf'
556223,2017-01-30 00:00:00.000,30012017_BSE ANN_LOAN_Idea Cellular.pdf'
556397,2016-06-16 00:00:00.000,16062016_BSE ANN_SPLIT_V-GUARD.pdf'
100019,2016-06-13 00:00:00.000,13062016_BSE ANN_Operational_ABB India Ltd.pdf'
101571,2016-06-15 00:00:00.000,15062016_BSE ANN_Operational_Alstonm T&D India.pdf'
100271,2016-06-14 00:00:00.000,14062016_BSE ANN_LOAN_Apollo Tyres.pdf'
557521,2016-06-13 00:00:00.000,13062016_BSE ANN_Buy back_Bharti Infratel.pdf'
556956,2016-06-13 00:00:00.000,13062016_BSE ANN_Others_Coal India.pdf'
556956,2016-06-14 00:00:00.000,14062016_BSE ANN_Others_Coal India.pdf'
101108,2016-06-14 00:00:00.000,14062016_BSE ANN_Operational_DCM Shriram.pdf'
102990,2015-01-27 00:00:00.000,Max_India Demerger 270115.pdf'
104025,2016-10-26 00:00:00.000,26102016_BSE ANN_Others_Raymond.pdf'
104049,2016-10-25 00:00:00.000,25102016_BSE ANN_LOAN_Reliance Ind.pdf'
100271,2016-10-18 00:00:00.000,18102016_BSE ANN_LOAN_Apollo tyres.pdf'
109505,2016-10-20 00:00:00.000,20102016_BSE ANN_LOAN_Axis Bank.pdf'
102123,2016-12-19 00:00:00.000,19122016_BSE ANN_Merger_Indian Hotels.pdf'
557644,2016-12-12 00:00:00.000,12122016_BSE ANN_Merger_Just Dial.pdf'
556293,2016-12-16 00:00:00.000,16122016_BSE ANN_Buy back_KPR Mill.pdf'
556293,2016-12-19 00:00:00.000,19122016_BSE ANN_BUY BACK_KPR Mill.pdf'
102902,2016-12-16 00:00:00.000,16122016_BSE ANN_Others_Mahindra & Mahindra.pdf'
557307,2016-12-19 00:00:00.000,19122016_BSE ANN_Operational_NBCC (India) Ltd.pdf'
556113,2016-12-19 00:00:00.000,19122016_BSE ANN_Others_Phoenix Mills.pdf'
556209,2016-12-20 00:00:00.000,20122016_BSE ANN_Others_Redington.pdf'
100164,2016-08-09 00:00:00.000,09082016_BSE ANN_AGM_Amara Raja.pdf'
100972,2016-08-09 00:00:00.000,09082016_BSE ANN_Others_Colgate Palm.pdf'
106501,2016-08-09 00:00:00.000,09082016_BSE ANN_Directors_Container Corp.pdf'
560106,2016-08-09 00:00:00.000,09082016_BSE ANN_Open offer_Crompton Greaves consumer.pdf'
101381,2016-08-09 00:00:00.000,09082016_BSE ANN_Directors_Engineers India.pdf'
556684,2016-08-09 00:00:00.000,09082016_BSE ANN_merger_Godrej Prop.pdf'
108707,2015-01-21 00:00:00.000,Poly_Medicure SPLIT 200115.pdf'
100461,2009-10-12 00:00:00.000,Bajaj Electricals_Split_12-10-2009.pdf'
100461,2005-05-27 00:00:00.000,Bajaj Electricals_Loan_27-05-2008.pdf'
100628,2017-04-25 00:00:00.000,25042017_BSE ANN_Operational_BHEL.PDF'
109527,2017-04-24 00:00:00.000,24042017_BSE ANN_Acquisition_HCL Technologies.pdf'
101984,2014-05-05 00:00:00.000,Sanofi_India_Ltd_AGM 050514.pdf'
102902,2014-05-05 00:00:00.000,Mahindra_&_Mahindra_Ltd_operational data April 2014 050514.pdf'
100019,2014-05-05 00:00:00.000,ABB_India_Ltd2_AGM 050514.pdf'
101942,2014-05-05 00:00:00.000,Hindustan_Unilever_Ltd_Dir Appointment 050514.pdf'
103415,2014-05-05 00:00:00.000,NMDC_Ltd_operational data April 2014 050514.pdf'
101312,2014-05-05 00:00:00.000,Eicher_Motors_Ltd_operational data April 2014 050514.pdf'
102256,2014-05-05 00:00:00.000,Linde_India_Ltd_AGM 050514.pdf'
100465,2014-05-05 00:00:00.000,Force_Motors_Ltd_operational data April 2014 050514.pdf'
101571,2014-05-05 00:00:00.000,Alstom_T_&_D_India_Ltd_open offer 050514.pdf'
104856,2014-05-02 00:00:00.000,Sun Pharma announces mnfg consolidation_NSE 020514.pdf'
556297,2014-04-28 00:00:00.000,MOTILA OSWAL FIN_Q4FY14_Press release_NSE 280414.pdf'
557153,2014-04-28 00:00:00.000,Alembic Pharma_Q4FY14_Press release_NSE 280414.pdf'
556232,2014-02-20 00:00:00.000,Astral_Poly_Technik_Ltd_200214-dir appointment.pdf'
557272,2014-05-14 00:00:00.000,Multi_Commodity_Exchange_of_India_Ltd_change in object clause 140514.pdf'
100210,2024-01-12 00:00:00.000,12012024_BSE ANN_Capital Raising_QIP_Anant raj.pdf'
100867,2024-01-10 00:00:00.000,10012024_BSE ANN_Buy Back_Chambal fertilisers.pdf'
561181,2024-01-27 00:00:00.000,27012024_BSE ANN_Merger_Macrotech Developers.pdf'
596159,2024-03-26 00:00:00.000,26032024_BSE ANN_Capital Raising_QIP_Angel One.pdf'
556418,2024-03-04 00:00:00.000,04032024_BSE ANN_Buy Back_Bajaj Auto.pdf'
561308,2024-03-27 00:00:00.000,27032024_BSE ANN_Capital Raising_QIP_Chalet Hotels.pdf'
561181,2024-03-04 00:00:00.000,04032024_BSE ANN_Capital Raising_QIP_Macrotech Developers.pdf'
104940,2024-02-20 00:00:00.000,20022024_BSE ANN_Capital Raising_QIP_Swan Energy.pdf'
557037,2024-03-21 00:00:00.000,21032024_BSE ANN_Capital Raising_QIP_Texmaco Rail & Engg.pdf'
555895,2024-02-20 00:00:00.000,20022024_BSE ANN_Capital Raising_QIP_Union Bank of India.pdf'
108562,2024-03-06 00:00:00.000,06032024_BSE ANN_Others_UPL.pdf'
561259,2024-08-26 00:00:00.000,26082024_BSE ANN_Open Offer_AAVAS Financiers.pdf'
559464,2024-07-30 00:00:00.000,30072024_BSE ANN_Capital Raising_QIP_Adani Energy SOlutions.pdf'
105654,2024-08-09 00:00:00.000,09082024_BSE ANN_Demerger_Adani Enterprises.pdf'
596272,2024-03-18 00:00:00.000,18032024_BSE ANN_OFS_Aditya Birla Sunlife.pdf'
556073,2024-08-07 00:00:00.000,07082024_BSE ANN_Buy Back_AIA Engineering.pdf'
555773,2024-05-06 00:00:00.000,06052024_BSE ANN_Buy Back_Ajanta Pharma.pdf'
596295,2024-04-12 00:00:00.000,12042024_BSE ANN_Buy Back_Anand Rathi Wealth.pdf'
106951,2024-08-01 00:00:00.000,01082024_BSE ANN_Buy Back_Aurobindo Pharma.pdf'
556374,2024-09-02 00:00:00.000,02092024_BSE ANN_Capital Raising_QIP_Brigade Enterprises.pdf'
596678,2024-07-03 00:00:00.000,03072024_BSE ANN_Capital Raising_QIP_Cello World Ltd.pdf'
555883,2024-08-07 00:00:00.000,07082024_BSE ANN_Buy Back_Cera Sanitaryware.pdf'
555962,2024-05-21 00:00:00.000,21052024_BSE ANN_Capital Raising_QIP_Coforge Ltd.pdf'
596200,2024-06-18 00:00:00.000,18062024_BSE ANN_Capital Raising_QIP_Craftsman Automation Ltd.pdf'
556373,2024-05-16 00:00:00.000,16052024_BSE ANN_Buy Back_Eclerx Services.pdf'
107288,2023-06-28 00:00:00.000,28062023_BSE ANN_Merger_HDFC Bank.pdf'
101967,2024-08-16 00:00:00.000,16082024_BSE ANN_OFS_Hind Zinc.pdf'
102086,2024-08-09 00:00:00.000,09082024_BSE ANN_Open Offer_India Cement.pdf'
560995,2024-08-21 00:00:00.000,21082024_BSE ANN_OFS_India Grid Trust.pdf'
557521,2024-07-26 00:00:00.000,26072024_BSE ANN_Buy Back_Indus Towers Ltd.pdf'
556683,2024-04-02 00:00:00.000,02042024_BSE ANN_Capital Raising_QIP_JSW Energy.pdf'
556940,2024-07-08 00:00:00.000,08072024_BSE ANN_Capital Raising_QIP_Jupiter Wagons.pdf'
561304,2024-08-12 00:00:00.000,12082024_BSE ANN_CApital Raising_QIP_KPI Green Energy.pdf'
108707,2024-08-19 00:00:00.000,19082024_BSE ANN_Capital Raising_QIP_Poly Medicure Ltd.pdf'
556951,2024-08-29 00:00:00.000,29082024_BSE ANN_Capital Raising_QIP_Prestige Estates Projects Ltd.pdf'
559244,2024-08-28 00:00:00.000,28082024_BSE ANN_Capital Raising_QIP_PTC Inds.pdf'
596221,2024-09-04 00:00:00.000,04092024_BSE ANN_Capital Raising_QIP_Sona BLW Precision.pdf'
561291,2024-07-16 00:00:00.000,16072024_BSE ANN_Capital Raising_QIP_Techno Electric & Engineering.pdf'
556372,2024-06-10 00:00:00.000,10062024_BSE ANN_Capital Raising_QIP_Transformers & Rectifiers.pdf'
106258,2024-08-02 00:00:00.000,02082024_BSE ANN_Buy Back_TTK Prestige Ltd.pdf'
104341,2024-07-15 00:00:00.000,15072024_BSE ANN_Capital Raising_QIP_Vedanta Ltd.pdf'
105540,2024-07-24 00:00:00.000,24072024_BSE ANN_Buy Back_Welspun Living.pdf'
555725,2024-08-21 00:00:00.000,21082024_BSE ANN_Capital Raising_QIP_Zen technologies.pdf'
596218,2024-08-21 00:00:00.000,21082024_BSE ANN_Acquisition_Zomato.pdf'
101473,2024-09-19 00:00:00.000,19092024_BSE ANN_AGM Notice_Finolex Inds.pdf'
101473,2024-09-19 00:00:00.000,19092024_BSE ANN_Directors Appointment_Finolex Inds.pdf'
561045,2024-09-02 00:00:00.000,02092024_BSE ANN_OFS_General Insurance.pdf'
107288,2024-09-20 00:00:00.000,20092024_BSE ANN_Others_HDFC Bank Ltd.pdf'
555882,2024-09-23 00:00:00.000,23092024_BSE ANN_Capital Raising_QIP_Punjab National Bank.pdf'
101473,2024-09-18 00:00:00.000,18092024_BSE ANN_Directors_FInolex Ind.pdf'
101473,2024-09-19 00:00:00.000,19092024_BSE ANN_Directors_FInolex Ind.pdf'
100856,2015-03-30 00:00:00.000,30032015_BSE Ann_warrants_Century Textiles & Industries Ltd.pdf'
556100,2015-02-25 00:00:00.000,25022015_NOTICE_Directors Appointment_KEC_International.pdf'
555793,2015-02-28 00:00:00.000,28022015_NOTICE_Preferential Issue_Magma_Fincorp.pdf'
555793,2015-03-30 00:00:00.000,30032015_BSE Ann_capital raising_Magma Fincorp Ltd .pdf'
103370,2014-12-30 00:00:00.000,30122014_NOTICE_Hypothecation_Neyveli_Lignite_Corporation_Ltd.pdf'
103476,2010-12-17 00:00:00.000,17122010_Notice_capital Raising_ONGC.pdf'
555658,2012-01-06 00:00:00.000,06012012_NOTICE_others_Power Grid Corporation.pdf'
555658,2013-03-07 00:00:00.000,07032013_NOTICE_Directors Appointment_Powergrid.pdf'
